Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.44957160949707,28.709079415800698,28.43614938047934,28.677759743563243,147544800
2015-06-15,28.393644332885742,28.46523240137418,28.12295189557652,28.210199800709486,175955600
2015-06-16,28.545772552490234,28.601700790918624,28.270606575227426,28.418256237145286,125976400
2015-06-17,28.478654861450195,28.6084070554388,28.353374467993678,28.572613876447008,131672400
2015-06-18,28.60841178894043,28.704608426913925,28.460762127629003,28.462999735059377,141628800
2015-06-19,28.32205581665039,28.594985856820955,28.277313914600267,28.570377298655142,218867600
2015-06-22,28.548004150390625,28.648674275652258,28.429436582968783,28.52115798715031,136157200
2015-06-23,28.418254852294922,28.548008768756393,28.384697569514294,28.51892670063681,121075600
2015-06-24,28.659868240356445,29.037943699460534,28.438392881690522,28.458526229389932,221123600
2015-06-25,28.523405075073242,28.90371646002305,28.523405075073242,28.827654865750926,127752400
2015-06-26,28.355615615844727,28.63301918814861,28.301924987255592,28.561431114431663,176267200
2015-06-29,27.85897445678711,28.29297814257392,27.847789832935604,28.067027576522655,196645600
2015-06-30,28.06031608581543,28.21467857133513,27.932799769410494,28.09163576305212,177482800
2015-07-01,28.32205581665039,28.39811909828859,28.18559079656511,28.389170376519733,120955200
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000
2015-07-06,28.187833786010742,28.239288519308115,27.93056353311286,27.950698587635998,112241600
2015-07-07,28.118478775024414,28.221386518218267,27.688948651387808,28.163220678397668,187787200
2015-07-08,27.42049789428711,27.883583660905572,27.41378677846277,27.847790474244277,243046400
2015-07-09,26.861209869384766,27.753823930095304,26.671054231339838,27.706844422352024,314380000
2015-07-10,27.579330444335938,27.706846749433172,27.11624473563605,27.279555929712142,245418000
2015-07-13,28.111774444580078,28.134145401665624,27.811998157891004,27.970834172031374,165762000
2015-07-14,28.10057830810547,28.270600594863676,27.97306201973532,28.196774926124636,127072400
2015-07-15,28.37126922607422,28.44509489092582,28.093865714661042,28.125185383362822,134596800
2015-07-16,28.74934959411621,28.762775238352578,28.489843463092814,28.57709137589152,144889600
2015-07-17,28.997669219970703,28.997669219970703,28.70460582455299,28.87686573839267,184658800
2015-07-20,29.54576873779297,29.747109012316272,29.239279697949044,29.299683145741415,235600800
2015-07-21,29.25046157836914,29.735918160134847,29.154266670209143,29.72026003225231,307025600
2015-07-22,28.01333999633789,28.075979358472843,27.290746310464858,27.290746310464858,461802400
2015-07-23,27.99991226196289,28.43167659567125,27.977539602629502,28.23257221652284,203998000
2015-07-24,27.852256774902344,28.12966030021993,27.718029372767642,28.03570128940504,168649200
2015-07-27,27.465240478515625,27.653160260182386,27.31982841396688,27.536828560389985,177822000
2015-07-28,27.601696014404297,27.720265280930853,27.416015611114233,27.601696014404297,134472400
2015-07-29,27.514450073242188,27.628544134208862,27.35337650641724,27.55024495777841,148046800
2015-07-30,27.375749588012695,27.42049148758414,27.228098247197618,27.364563259722804,134513200
2015-07-31,27.13637924194336,27.436153750541678,27.049131335303894,27.427205028476834,171540000
2015-08-03,26.49656105041504,27.42049487435575,26.290743849300853,27.181122097815482,279904000
2015-08-04,25.646451950073242,26.33101301751601,25.335491092196015,26.268373665827696,496554400
2015-08-05,25.81647300720215,26.272847598831326,25.07821963993261,25.268375293079536,397250400
2015-08-06,25.87265396118164,26.180528605790244,25.64568237253006,26.061424329374656,211612000
2015-08-07,25.960294723510742,26.12434512903234,25.731075417412494,25.749053872857033,154681600
2015-08-10,26.90414047241211,26.964815610551703,26.18726548982073,26.18726548982073,219806400
2015-08-11,25.50411033630371,26.558074051121476,25.46815512836875,26.474924953833703,388331200
2015-08-12,25.897375106811523,25.93782577939821,24.63666447813325,25.288368996687595,404870000
2015-08-13,25.877145767211914,26.158052686711567,25.740063053334502,26.077151356734085,194143200
2015-08-14,26.05917739868164,26.13783100680857,25.620963214460115,25.690627593869674,171718000
2015-08-17,26.32884979248047,26.438964846684726,25.955804506474045,26.07715652549348,163538800
2015-08-18,26.180526733398438,26.391769300322867,26.070411693297782,26.164796013384056,138242800
2015-08-19,25.845691680908203,26.185026101729438,25.771531821581608,26.09064176141573,193146000
2015-08-20,25.31533432006836,25.697367080875384,25.0861132919682,25.63669193491942,274006400
2015-08-21,23.7669734954834,25.146788168407536,23.742253549020607,24.81644135160456,513102000
2015-08-24,23.173702239990234,24.450143592679783,20.674753193310664,21.31971621993792,648825200
2015-08-25,23.313020706176758,24.96924810326303,23.259087071294246,24.96924810326303,414406400
2015-08-26,24.6501407623291,24.695085176737695,23.607414574470255,24.065853087900333,387098400
2015-08-27,25.376012802124023,25.447924921183624,24.724308258728797,25.220953313398102,338464400
2015-08-28,25.45916175842285,25.46365551573893,25.06589198423986,25.207468485718483,212657600
2015-08-31,25.340051651000977,25.737815091118808,25.16925976538462,25.176001257070045,224917200
2015-09-01,24.20743751525879,25.142294950131475,24.12653617677212,24.753520692783827,307383600
2015-09-02,25.24566650390625,25.24566650390625,24.524297721583192,24.77149718879779,247555200
2015-09-03,24.802963256835938,25.34455102127402,24.72880340282985,25.279380396346262,212935600
2015-09-04,24.555761337280273,24.82093756828598,24.3849711450881,24.488344697579144,199985200
2015-09-08,25.238924026489258,25.295105409658913,24.79172069652434,25.11307827683555,219374400
2015-09-09,24.753517150878906,25.623203843389863,24.668120353295503,25.564776440802984,340043200
2015-09-10,25.297359466552734,25.45691442888302,24.697342555848657,24.780489926424618,251571200
2015-09-11,25.665908813476562,25.665908813476562,25.11533181697058,25.122073310185897,199662000
2015-09-14,25.91310691833496,26.268173757691024,25.811981089875907,26.198509374286793,233453600
2015-09-15,26.131086349487305,26.187267736277402,25.713096694607383,26.05243275088514,173364800
2015-09-16,26.160303115844727,26.18951682125369,25.942319049544135,26.12434620347682,148694000
2015-09-17,25.60073471069336,26.178279316129398,25.555790285682896,25.991758409268044,256450400
2015-09-18,25.4951171875,25.686135308277102,25.14005206268317,25.21645793937788,297141200
2015-09-21,25.890634536743164,25.926591453444267,25.54231090743206,25.54455692883576,200888000
2015-09-22,25.4838809967041,25.65916667396787,25.286121389928482,25.479385524993692,201384800
2015-09-23,25.69061851501465,25.780509055901728,25.461399264546078,25.535557374847418,143026800
2015-09-24,25.843441009521484,25.955803796519405,25.252413367139653,25.450171255028767,200878000
2015-09-25,25.77826690673828,26.223224237560725,25.623205732971094,26.167042851647377,224607600
2015-09-28,25.268146514892578,25.746811416236124,25.268146514892578,25.585008713100212,208436000
2015-09-29,24.508573532104492,25.508603486722965,24.238903496319892,25.355790009239616,293461600
2015-09-30,24.7872314453125,25.065890676414476,24.434412363463366,24.758016023461767,265892000
2015-10-01,24.625425338745117,24.634414566180237,24.11529739755104,24.510814832097136,255716400
2015-10-02,24.80521011352539,24.94678833312647,24.169237994128867,24.272611560230494,232079200
2015-10-05,24.89509391784668,25.02768287198387,24.510813467616757,24.692840598115215,208258800
2015-10-06,25.014209747314453,25.110841838420324,24.668132065552047,24.86139624776379,192787200
2015-10-07,24.89509391784668,25.117571712291433,24.58722103930186,25.110830220720338,187062400
2015-10-08,24.607452392578125,24.762513600136728,24.317556172347793,24.762513600136728,247918400
2015-10-09,25.196231842041016,25.232187042142122,24.605202488226055,24.719813010430943,211064400
2015-10-12,25.079374313354492,25.337809072519242,25.043419112207804,25.333315315320945,121868800
2015-10-13,25.1220760345459,25.270394044927613,24.872630471407245,24.904091919503983,132197200
2015-10-14,24.767005920410156,25.061395881021138,24.620933950775356,25.00970995784766,177849600
2015-10-15,25.137800216674805,25.191733868730488,24.829925595255503,24.92880538612416,150694000
2015-10-16,24.953527450561523,25.169263791604298,24.838916930016286,25.119823891976157,156930400
2015-10-19,25.108585357666016,25.113079114080715,24.74452936536228,24.899590536726432,119036800
2015-10-20,25.567028045654297,25.65691861902344,24.904088281782034,25.020944826997862,195871200
2015-10-21,25.564775466918945,25.97377584204485,25.55129076993438,25.618709111298287,167180800
2015-10-22,25.955810546875,25.955810546875,25.64119431855423,25.692881968404567,166616400
2015-10-23,26.76032829284668,26.794037480075637,26.14233281355759,26.225480198932466,237467600
2015-10-26,25.9063663482666,26.5468339518787,25.825464996808208,26.535598700827396,265335200
2015-10-27,25.7423152923584,26.189518706374272,25.616467804532167,25.93333168813241,279537600
2015-10-28,26.803024291992188,26.809767500877136,26.08165524814226,26.277167157315215,342205600
2015-10-29,27.0861759185791,27.122132837050888,26.578295589546713,26.67492766478933,204909200
2015-10-30,26.854705810546875,27.241234068084648,26.843468846157037,27.189546432219462,197461200
2015-11-02,27.232248306274414,27.272698982899332,26.879429182470517,27.146853195408596,128813200
2015-11-03,27.54460906982422,27.751356152892235,27.12437169736484,27.14459788729529,182076000
2015-11-04,27.41651725769043,27.825517692462064,27.331122165426425,27.670456513423844,179544400
2015-11-05,27.29012680053711,27.68959456239949,27.123118565007847,27.500016203754974,158210800
2015-11-06,27.321727752685547,27.490993374920475,27.22242642517181,27.33301281624479,132169200
2015-11-09,27.211143493652344,27.49099552888714,27.093786743992297,27.299161486362152,135485600
2015-11-10,26.353530883789062,26.646925347764615,26.193292951631655,26.382871363302094,236511600
2015-11-11,26.204572677612305,26.50022271680974,26.00145360715428,26.263251902824354,180872000
2015-11-12,26.116559982299805,26.36481590890519,26.100761924839254,26.2384314492208,130102400
2015-11-13,25.353731155395508,26.08270248717664,25.33793310037159,25.999197498130858,183249600
2015-11-16,25.76900291442871,25.782543615585908,25.05131648149003,25.137077125251025,152426800
2015-11-17,25.65841293334961,25.965348077167487,25.5749079368292,25.93600759959758,110467600
2015-11-18,26.470888137817383,26.51602495087476,26.066907290075378,26.12558652453721,186698800
2015-11-19,26.807161331176758,27.02607848458693,26.351273332729036,26.54987771550227,173183200
2015-11-20,26.92452049255371,27.064445646040554,26.822960080463307,26.901950364183147,137148400
2015-11-23,26.57470703125,27.021569104552775,26.48217431615619,26.917751324056567,129930000
2015-11-24,26.829727172851562,26.93580056462235,26.432518445268354,26.47991260974616,171212800
2015-11-25,26.637897491455078,26.908723546347577,26.61307172671012,26.904208831743524,85553200
2015-11-27,26.588245391845703,26.723659277317896,26.540851220674067,26.69657615585164,52185600
2015-11-30,26.698833465576172,26.949346742651052,26.574704644733995,26.628869165711,156721200
2015-12-01,26.482168197631836,26.81392907024415,26.373839170978123,26.800388372377142,139409600
2015-12-02,26.24294090270996,26.65594942015389,26.197804093726983,26.48216908966575,133546400
2015-12-03,25.99919891357422,26.358042928452033,25.778026131198292,26.303878411401044,166278000
2015-12-04,26.863582611083984,26.91323413614076,25.978888032181946,26.01951185069576,231108000
2015-12-07,26.69431495666504,27.050901589617084,26.588241565179153,26.85229722635891,128336800
2015-12-08,26.68303680419922,26.76654008635242,26.373844275475854,26.522797146418345,137238000
2015-12-09,26.093990325927734,26.561163399170145,25.972118864839405,26.54987833501308,185445600
2015-12-10,26.218114852905273,26.391895181482443,26.069162007412285,26.18877609957485,116850800
2015-12-11,25.54330062866211,26.042069588297565,25.46882337158568,25.996932795931507,187544800
2015-12-14,25.385334014892578,25.43047083194064,24.77823401099873,25.317627067461288,257274800
2015-12-15,24.936206817626953,25.457546017836634,24.90461071117287,25.263454665699467,213292400
2015-12-16,25.12804412841797,25.274741340229046,24.55479942319868,25.067109264176477,224954000
2015-12-17,24.595428466796875,25.333425952975965,24.595428466796875,25.281517062002127,179091200
2015-12-18,23.929645538330078,24.717294437424858,23.879994012440843,24.57962664544879,385813200
2015-12-21,24.223041534423828,24.23206924169769,23.825831023669416,24.211756469866728,190362400
2015-12-22,24.200469970703125,24.31105635713073,24.024432284612054,24.23883643021858,131157600
2015-12-23,24.511919021606445,24.566083538400644,24.193698826490273,24.20949688229937,130629600
2015-12-24,24.38102149963379,24.599938660458253,24.362966085535902,24.599938660458253,54281600
2015-12-28,24.107940673828125,24.304289434927057,23.963500799637803,24.281719305574285,106816800
2015-12-29,24.541261672973633,24.696986620575306,24.11696973397246,24.139538142732025,123724800
2015-12-30,24.220783233642578,24.53223137409268,24.18918712034441,24.50514997518513,100855200
2015-12-31,23.75586700439453,24.155333126354996,23.656563952261514,24.150820133921222,163649200
2016-01-04,23.776174545288086,23.780689258914776,23.02012186753966,23.157791361555017,270597600
2016-01-05,23.180362701416016,23.889021307034476,23.1126574851651,23.866452901617503,223164000
2016-01-06,22.726736068725586,23.103635593674117,22.53941670694449,22.695139948817477,273829600
2016-01-07,21.76755714416504,22.598087154201693,21.763044152102708,22.27084099112857,324377600
2016-01-08,21.882659912109375,22.367888384113957,21.83752310060806,22.241503934423086,283192000
2016-01-11,22.236988067626953,22.356602161578994,21.968419404094625,22.33629111401381,198957600
2016-01-12,22.55971908569336,22.724471694885743,22.306948501764648,22.692875587126995,196616800
2016-01-13,21.979713439941406,22.837326938986333,21.95940238408478,22.64097812307426,249758400
2016-01-14,22.460420608520508,22.677082136934686,21.607322082128857,22.108348638100864,252680400
2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
2016-01-19,21.81494903564453,22.264066564451237,21.55315077564719,22.209902060329167,212350800
2016-01-20,21.844295501708984,22.160258377469596,21.083727931282407,21.462883037823314,289337600
2016-01-21,21.733713150024414,22.090298193320077,21.426777924556635,21.905234459305046,208646000
2016-01-22,22.889232635498047,22.89826034480261,22.20088658915535,22.259564116845755,263202000
2016-01-25,22.44236183166504,22.91404780200111,22.390452957649845,22.911790445254706,207178000
2016-01-26,22.566492080688477,22.76735381293576,22.133172504729767,22.552951382020684,300308000
2016-01-27,21.083724975585938,21.80818161437232,21.065669563077257,21.675026821303355,533478800
2016-01-28,21.23494529724121,21.33199103338317,20.85127706888076,21.167240050868045,222715200
2016-01-29,21.968420028686523,21.968420028686523,21.29361489793478,21.39291794714496,257666000
2016-02-01,21.763044357299805,21.826236577921428,21.53058652207361,21.772072063368448,163774000
2016-02-02,21.322956085205078,21.67502803961913,21.27781755139622,21.535101167600182,149428800
2016-02-03,21.7449893951416,21.855575783517853,21.23267954862153,21.440311626920305,183857200
2016-02-04,21.919710159301758,22.085356766465924,21.599764974508048,21.751795677432735,185886800
2016-02-05,21.33427619934082,21.992321676267277,21.25939651742458,21.901556484415,185672400
2016-02-08,21.558921813964844,21.7154900054156,21.11190464381831,21.132325904406695,216085600
2016-02-09,21.55438804626465,21.7699556615148,21.31386168328073,21.395550208671985,177324800
2016-02-10,21.391006469726562,21.86298413186225,21.352431821787203,21.765411843355377,169374400
2016-02-11,21.26166534423828,21.49311668038653,21.009792747889836,21.282088335640594,200298800
2016-02-12,21.32747459411621,21.44320028674965,21.10510163468998,21.372858067307014,161405600
2016-02-16,21.928789138793945,21.976440480596768,21.468157770164417,21.56119084762643,196231600
2016-02-17,22.264623641967773,22.285044907114546,21.817606372039087,21.935599943470816,179452800
2016-02-18,21.842561721801758,22.439339989629463,21.80398534468879,22.427993690854684,156084000
2016-02-19,21.792640686035156,21.9560176929772,21.738182260788516,21.783563993293694,141496800
2016-02-22,21.98324966430664,21.987788877026798,21.76541419620413,21.8539098010207,137123200
2016-02-23,21.486310958862305,21.897021375759717,21.454543397953238,21.874330508139273,127770400
2016-02-24,21.806259155273438,21.86979428577765,21.17544360069238,21.32520646362585,145022800
2016-02-25,21.956016540527344,21.956016540527344,21.613378765130957,21.794909148027568,110330800
2016-02-26,21.99005126953125,22.24192209439645,21.915169865035246,22.055854251565123,115964400
2016-02-29,21.940143585205078,22.289588619385242,21.9310668884624,21.9787182479593,140865200
2016-03-01,22.811479568481445,22.865938003101313,22.10578259998999,22.15797315943575,201628400
2016-03-02,22.86139678955078,22.89316434882669,22.6095241901474,22.806938363820958,132678400
2016-03-03,23.031585693359375,23.079237042222026,22.793327217843622,22.82282690847467,147822800
2016-03-04,23.374217987060547,23.54213247127571,23.002082248420404,23.22899436862547,184220400
2016-03-07,23.11553955078125,23.333374990140616,22.909048679320556,23.23353309790009,143315600
2016-03-08,22.924930572509766,23.09057717725694,22.78197656409659,22.868202544078848,126247600
2016-03-09,22.945358276367188,23.049737662377268,22.752481555120024,22.98847040961332,108806800
2016-03-10,22.95670509338379,23.19950105946724,22.725255428909005,23.01116526366232,134054400
2016-03-11,23.20403480529785,23.208572286150666,23.0315811024542,23.19949559324288,109632800
2016-03-14,23.263032913208008,23.351530244630737,23.09511840653368,23.124618094075363,100304400
2016-03-15,23.73047637939453,23.86662334218389,23.5648297250124,23.589790203497415,160270800
2016-03-16,24.04588508605957,24.123034399793863,23.732745155437136,23.737284368717166,153214000
2016-03-17,24.007308959960938,24.159339702687944,23.816701831525013,23.943772096347285,137682800
2016-03-18,24.034534454345703,24.166143916515754,23.86888955471988,24.129837141626506,176820800
2016-03-21,24.032262802124023,24.42708939537627,23.857539505035138,24.036800282670857,142010800
2016-03-22,24.216060638427734,24.345400471784775,23.873422867842528,23.88249955998011,129777600
2016-03-23,24.082185745239258,24.295483719240615,24.029996920453165,24.161606382334952,102814000
2016-03-24,23.97780418395996,24.109413633873384,23.800813000863634,23.932422450777057,104532000
2016-03-28,23.868886947631836,24.095799072298128,23.839387263455862,24.052685214626855,77645600
2016-03-29,24.433900833129883,24.458861308587686,23.798546108898673,23.800815715177297,124760400
2016-03-30,24.86050033569336,25.055644968212242,24.642664829179825,24.65401113177851,182404400
2016-03-31,24.731157302856445,24.93764821170051,24.706196825277438,24.896803951225998,103553600
2016-04-01,24.95806312561035,24.960332731504337,24.551890230689807,24.683499673308052,103496000
2016-04-04,25.214481353759766,25.45727731026458,25.021604621237042,25.05564179351767,149424800
2016-04-05,24.917221069335938,25.12598154991124,24.828725474901645,24.849148467341518,106314800
2016-04-06,25.178171157836914,25.18271037016627,24.778805301764457,25.012526263062934,105616400
2016-04-07,24.62904167175293,25.05563583341364,24.533738996999272,24.94898686019794,127207600
2016-04-08,24.65627670288086,24.908147613559613,24.545088495461375,24.713004744183785,94326800
2016-04-11,24.737957000732422,25.098748149006557,24.694844877868427,24.726612434169045,117630000
2016-04-12,25.0601806640625,25.07379484030774,24.656277277563966,24.81057589154995,108929200
2016-04-13,25.423240661621094,25.49131327638193,25.141870045297402,25.141870045297402,133029200
2016-04-14,25.436851501464844,25.502656232276333,25.262129908842983,25.327934639654472,101895600
